text_i,text_j,cor
Avoid contacts with others.,Make friends easily.,0.5041598135996842
Do not have a good imagination.,Make friends easily.,0.0708592390726252
Suspect hidden motives in others.,Make friends easily.,0.17581658348122078
Don't understand things.,Make friends easily.,0.09637002862479623
Am not easily annoyed.,Make friends easily.,-0.13129924813953536
Don't like crowded events.,Make friends easily.,0.3880628921149672
Do not enjoy going to art museums.,Make friends easily.,0.007560899032608372
Pretend to be concerned for others.,Make friends easily.,0.1432616799737645
Leave my belongings around.,Make friends easily.,0.052503705526725356
Seldom feel blue.,Make friends easily.,-0.22538244352293435
Have little to say.,Make friends easily.,0.34152182167408934
Rarely notice my emotional reactions.,Make friends easily.,0.06331672477356463
Make people feel uncomfortable.,Make friends easily.,0.30843281388323346
Get others to do my duties.,Make friends easily.,0.0165842949693415
Am comfortable in unfamiliar situations.,Make friends easily.,-0.26903338297299684
Like a leisurely lifestyle.,Make friends easily.,-0.013721857083496988
Am a creature of habit.,Make friends easily.,0.09963383119851522
Insult people.,Make friends easily.,0.09157558617895994
Am not highly motivated to succeed.,Make friends easily.,0.1847156299995213
Am able to control my cravings.,Make friends easily.,-0.06328257264563064
Seek danger.,Make friends easily.,0.09505517474556487
Have difficulty understanding abstract ideas.,Make friends easily.,-0.013069826896643285
Know the answers to many questions.,Make friends easily.,0.003918147176749639
Need a push to get started.,Make friends easily.,0.14704731420825232
Know how to cope.,Make friends easily.,-0.20376599332243406
Amuse my friends.,Make friends easily.,0.313572012251348
Believe that we coddle criminals too much.,Make friends easily.,-0.01674789843831091
Try not to think about the needy.,Make friends easily.,0.11325742241234105
Do crazy things.,Make friends easily.,-0.21194350803167808
Don't worry about things that have already happened.,Make friends easily.,-0.10208412048107456
Am not really interested in others.,Make friends easily.,0.2644264797442071
Seldom get lost in thought.,Make friends easily.,-0.10679485274438957
Am wary of others.,Make friends easily.,0.22671200549227577
Have little to contribute.,Make friends easily.,0.2541954746467758
Keep my cool.,Make friends easily.,-0.14106170788430583
Avoid crowds.,Make friends easily.,0.4321686164395373
Do not like concerts.,Make friends easily.,0.24327049003043244
Take advantage of others.,Make friends easily.,0.05910627296711792
Am not bothered by messy people.,Make friends easily.,0.02225908642506724
Feel comfortable with myself.,Make friends easily.,-0.2900792148147753
Don't like to draw attention to myself.,Make friends easily.,0.32431278714968026
Experience very few emotional highs and lows.,Make friends easily.,-0.04949118031097287
Turn my back on others.,Make friends easily.,0.20473116654681547
Do the opposite of what is asked.,Make friends easily.,0.07973519596334612
Am not bothered by difficult social situations.,Make friends easily.,-0.35568510508254636
Let things proceed at their own pace.,Make friends easily.,-0.030371681152302796
Dislike new foods.,Make friends easily.,0.0868830790640564
Get back at others.,Make friends easily.,0.04407625144485368
Do just enough work to get by.,Make friends easily.,0.10164974589359649
Never spend more than I can afford.,Make friends easily.,0.04372692721432555
Would never go hang gliding or bungee jumping.,Make friends easily.,0.12888587696755263
Am not interested in theoretical discussions.,Make friends easily.,-0.04665662432611939
Boast about my virtues.,Make friends easily.,-0.08952479022219823
Have difficulty starting tasks.,Make friends easily.,0.16893488534539935
Readily overcome setbacks.,Make friends easily.,-0.17747462526476374
Am not easily amused.,Make friends easily.,0.22012428043757026
Believe that we should be tough on crime.,Make friends easily.,-0.0501944125605761
Believe people should fend for themselves.,Make friends easily.,0.03119026706535061
Act without thinking.,Make friends easily.,-0.05040550988560339
Adapt easily to new situations.,Make friends easily.,-0.37032656121598284
Keep others at a distance.,Make friends easily.,0.45290905500503864
Have difficulty imagining things.,Make friends easily.,0.05711690215441662
Believe that people are essentially evil.,Make friends easily.,0.17266916267699456
Don't see the consequences of things.,Make friends easily.,0.013685317013724371
Rarely complain.,Make friends easily.,-0.07618468032875911
Seek quiet.,Make friends easily.,0.32922028232670136
Do not enjoy watching dance performances.,Make friends easily.,0.13776369959107035
Obstruct others' plans.,Make friends easily.,0.0516748270195784
Am not bothered by disorder.,Make friends easily.,-0.007937351961476135
Am very pleased with myself.,Make friends easily.,-0.29419153443947743
Hold back my opinions.,Make friends easily.,0.22415029146843024
Don't understand people who get emotional.,Make friends easily.,0.12840968913845707
Take no time for others.,Make friends easily.,0.24296699959615042
Misrepresent the facts.,Make friends easily.,0.06849983565816417
Am able to stand up for myself.,Make friends easily.,-0.24731523963851962
React slowly.,Make friends easily.,0.19083904640053084
Am attached to conventional ways.,Make friends easily.,0.06264999946490567
Hold a grudge.,Make friends easily.,0.16311735201112992
Put little time and effort into my work.,Make friends easily.,0.1011171106256887
Never splurge.,Make friends easily.,0.05964787479946922
Dislike loud music.,Make friends easily.,0.1548011728338626
Avoid difficult reading material.,Make friends easily.,-0.04030021722862152
Make myself the center of attention.,Make friends easily.,-0.2870442370496132
Postpone decisions.,Make friends easily.,0.14473463064671876
Am calm even in tense situations.,Make friends easily.,-0.1357292153014591
Seldom joke around.,Make friends easily.,0.1954664065883286
Like to stand during the national anthem.,Make friends easily.,-0.20010596389863652
Can't stand weak people.,Make friends easily.,0.031010103966609606
Often make last-minute plans.,Make friends easily.,-0.13821087363453127
Worry about things.,Have a vivid imagination.,0.011412632450619383
Make friends easily.,Have a vivid imagination.,0.09490270431457012
Have a vivid imagination.,Have a vivid imagination.,1
Trust others.,Have a vivid imagination.,0.012900890583581247
Complete tasks successfully.,Have a vivid imagination.,-0.04069771062544825
Get angry easily.,Have a vivid imagination.,0.022583739101327074
Love large parties.,Have a vivid imagination.,0.03654906402045317
Believe in the importance of art.,Have a vivid imagination.,0.3043451985208006
Would never cheat on my taxes.,Have a vivid imagination.,-0.017179227808646745
Like order.,Have a vivid imagination.,-0.10321176185548314
Often feel blue.,Have a vivid imagination.,0.05211953995873963
Take charge.,Have a vivid imagination.,0.06572710093017978
Experience my emotions intensely.,Have a vivid imagination.,0.18603113321816717
Make people feel welcome.,Have a vivid imagination.,0.06546974249986598
Try to follow the rules.,Have a vivid imagination.,-0.11006437316526078
Am easily intimidated.,Have a vivid imagination.,-0.0606940013048979
Am always busy.,Have a vivid imagination.,-0.03268960478450716
Prefer variety to routine.,Have a vivid imagination.,0.1703487520400459
Am easy to satisfy.,Have a vivid imagination.,-0.011214900093245387
Go straight for the goal.,Have a vivid imagination.,-0.016792495104357513
Often eat too much.,Have a vivid imagination.,-0.009583861996104944
Love excitement.,Have a vivid imagination.,0.12551645086305763
Like to solve complex problems.,Have a vivid imagination.,0.14248182938063103
Dislike being the center of attention.,Have a vivid imagination.,-0.090352385685988093
Get chores done right away.,Have a vivid imagination.,-0.08656696097391087
Panic easily.,Have a vivid imagination.,-0.02561685414519256
Radiate joy.,Have a vivid imagination.,0.07838955137912501
Tend to vote for liberal political candidates.,Have a vivid imagination.,0.08949065104937635
Sympathize with the homeless.,Have a vivid imagination.,0.07011635842217696
Avoid mistakes.,Have a vivid imagination.,-0.03150882616951924
Fear for the worst.,Have a vivid imagination.,-0.0029818489129421876
Warm up quickly to others.,Have a vivid imagination.,0.06331985745925264
Enjoy wild flights of fantasy.,Have a vivid imagination.,0.41963242017869407
Believe that others have good intentions.,Have a vivid imagination.,0.006625722499540225
Excel in what I do.,Have a vivid imagination.,0.0704598199431643
Get irritated easily.,Have a vivid imagination.,0.004620639780204287
Talk to a lot of different people at parties.,Have a vivid imagination.,0.07739525569187938
Like music.,Have a vivid imagination.,0.13368061616388613
Stick to the rules.,Have a vivid imagination.,-0.13182071022123032
Like to tidy up.,Have a vivid imagination.,-0.08809178065805108
Dislike myself.,Have a vivid imagination.,0.007813241896223868
Try to lead others.,Have a vivid imagination.,0.06319780115326526
Feel others' emotions.,Have a vivid imagination.,0.13403748474549182
Anticipate the needs of others.,Have a vivid imagination.,0.09187307993054779
Keep my promises.,Have a vivid imagination.,-0.00563402169457862
Am afraid that I will do the wrong thing.,Have a vivid imagination.,-0.0093938790810812
Am always on the go.,Have a vivid imagination.,-0.01501266355333822
Like to visit new places.,Have a vivid imagination.,0.10099941879052309
Can't stand confrontations.,Have a vivid imagination.,-0.043171466550187394
Work hard.,Have a vivid imagination.,-0.04091175620926381
Don't know why I do some of the things I do.,Have a vivid imagination.,0.05113883900756871
Seek adventure.,Have a vivid imagination.,0.1936582237645495
Love to read challenging material.,Have a vivid imagination.,0.23355129920089504
Dislike talking about myself.,Have a vivid imagination.,-0.06339259350993688
